1462795662752547	742	563485,
1462795662753491	744	564933,
1462795662753596	745	566381,
1462795662779460	747	566662,
1462795662779604	748	568110,
1462795662781465	750	569558,
1462795662781580	751	571006,
1462795662782473	753	572454,
1462795662782579	754	573902,
1462795662808511	756	575350,
1462795662808613	757	576798,
1462795662819491	760	577975,
1462795662819644	761	579423,
1462795662819773	762	580871,
1462795662836508	764	582319,
1462795662837491	766	572454,
1462795662848525	769	583767,
1462795662849428	771	585215,
1462795662864488	773	586663,
1462795662865424	775	588111,
1462795662876469	777	589559,
1462795662876587	778	591007,
1462795662877474	780	592455,
1462795662892510	782	593903,
1462795662893523	784	595351,
1462795662893654	785	596799,
1462795662904494	787	598247,
1462795662905452	789	599695,
1462795662906445	791	601143,
1462795662920434	795	601532,
1462795662921462	797	602980,
1462795662922470	799	604428,
1462795662932461	801	605876,
1462795662933470	803	607324,
1462795662934498	805	608772,
1462795662949477	807	610220,
1462795662949577	808	611668,
1462795662960510	810	613116,
1462795662972234	812	613621,
1462795662972385	813	615069,
1462795662972501	814	616517,
1462795662978499	816	617965,
1462795662978640	817	619413,
1462795662988557	819	620861,
1462795663001530	821	622309,
1462795663001631	822	623757,
1462795663006566	824	625205,
1462795663027388	826	625871,
1462795663027539	827	627319,
1462795663027701	828	628767,
1462795663029503	830	630215,
1462795663055558	832	622309,
1462795663057474	835	625205,
1462795663057573	837	631663,
1462795663057751	838	633111,
1462795663083494	840	634559,
1462795663085479	842	636007,
1462795663086482	844	637455,
1462795663086634	845	638903,
1462795663087399	847	640351,
1462795663111539	849	641799,
1462795663113558	851	643247,
1462795663113684	852	644695,
1462795663114570	854	646143,
1462795663115552	856	647591,
1462795663116561	858	649039,
1462795663139497	860	650149,
1462795663141493	862	651597,
1462795663142501	864	653045,
1462795663143502	866	654493,
1462795663144504	868	655941,
1462795663144611	869	657389,
1462795663169563	871	658837,
1462795663169683	872	660285,
1462795663171577	874	661733,
1462795663189557	876	662449,
1462795663189706	877	663897,
1462795663189867	878	665345,
1462795663199574	880	666793,
